BayesSpace,BASS,BANKSY,SCAN-IT,CCST,STAGATE,GraphST,SEDR,STINR,SIGHT,ground_truth
1,0,1,3,1,2,0,1,3,1,invasive cancer
1,0,1,3,3,2,0,1,3,1,invasive cancer
3,3,0,4,1,1,1,0,5,0,connective tissue
3,3,0,4,3,0,1,0,5,0,connective tissue
3,3,0,4,1,2,1,0,5,0,connective tissue
3,3,0,4,3,0,1,0,5,0,connective tissue
3,3,0,1,1,1,1,0,2,0,connective tissue
2,2,1,1,3,1,2,2,2,3,cancer in situ
2,2,1,1,1,1,2,2,2,3,cancer in situ
4,2,1,1,3,2,2,2,2,3,cancer in situ
4,2,1,3,1,4,2,2,3,3,cancer in situ
4,2,1,3,3,4,0,2,3,3,cancer in situ
4,2,1,3,1,2,0,2,3,3,cancer in situ
4,4,1,3,3,1,0,2,3,3,immune infiltrate
4,4,1,3,1,1,0,2,3,1,immune infiltrate
2,0,1,3,3,2,0,3,3,1,cancer in situ
2,0,1,3,1,1,0,3,3,1,cancer in situ
2,0,1,3,3,1,0,1,3,1,cancer in situ
4,2,1,3,1,2,0,1,3,1,cancer in situ
1,0,1,3,3,2,0,1,3,1,invasive cancer
1,0,1,3,1,4,0,2,3,1,invasive cancer
1,0,1,3,3,2,0,2,3,1,invasive cancer
3,5,1,3,1,3,0,2,3,1,invasive cancer
3,5,0,4,3,2,1,0,5,0,breast glands
3,3,0,4,1,1,1,0,5,0,connective tissue
3,3,0,4,3,1,1,0,5,0,connective tissue
3,3,0,4,1,1,1,0,2,0,connective tissue
4,2,1,1,3,2,1,2,2,3,connective tissue
2,2,1,1,1,2,1,2,2,3,cancer in situ
2,2,1,1,3,1,1,2,2,3,cancer in situ
4,2,1,3,1,4,2,2,2,3,cancer in situ
4,2,1,3,3,4,2,2,2,3,cancer in situ
4,2,1,3,1,4,0,2,3,3,cancer in situ
1,2,1,3,3,2,0,2,3,3,cancer in situ
1,4,1,3,1,2,0,2,3,3,immune infiltrate
4,4,1,3,3,4,0,2,3,3,immune infiltrate
4,4,1,3,1,2,0,2,3,3,immune infiltrate
2,2,1,3,3,1,0,2,3,1,cancer in situ
2,2,1,3,1,2,0,2,3,1,cancer in situ
2,2,1,3,3,1,0,2,3,1,cancer in situ
2,2,1,3,1,2,0,2,3,1,invasive cancer
2,2,1,3,3,3,0,2,3,1,invasive cancer
4,2,1,3,1,2,0,2,3,1,invasive cancer
3,5,1,3,3,2,0,2,3,1,invasive cancer
5,5,0,4,1,1,1,0,5,0,breast glands
5,5,0,4,3,2,1,0,5,0,breast glands
3,5,0,4,1,3,1,0,5,0,breast glands
3,5,0,4,3,0,1,0,5,0,breast glands
3,3,0,4,1,5,1,0,5,0,connective tissue
3,3,0,4,3,3,1,0,2,0,connective tissue
3,3,0,4,1,1,1,0,2,0,connective tissue
2,2,1,1,3,4,1,2,2,3,connective tissue
4,2,1,3,1,4,1,2,2,3,cancer in situ
4,2,1,3,3,2,1,2,2,3,cancer in situ
4,4,1,3,1,2,1,2,3,3,immune infiltrate
4,4,1,3,3,2,0,2,3,3,immune infiltrate
4,4,1,3,1,2,0,2,3,3,immune infiltrate
4,4,1,3,3,2,0,2,3,3,immune infiltrate
2,2,1,3,1,2,0,2,3,1,cancer in situ
2,2,1,3,3,4,0,2,3,1,cancer in situ
2,2,1,3,1,1,0,2,3,1,invasive cancer
2,2,1,3,3,1,0,2,3,1,invasive cancer
2,2,1,3,1,2,0,2,3,1,invasive cancer
2,2,1,3,3,3,0,2,3,1,invasive cancer
4,2,1,3,1,2,0,2,3,1,invasive cancer
5,5,1,3,3,2,0,2,3,1,invasive cancer
5,5,0,4,1,2,1,0,5,0,breast glands
5,5,0,4,3,2,1,0,5,0,breast glands
5,5,0,4,1,1,1,0,5,0,breast glands
3,5,0,4,3,1,1,0,5,0,breast glands
3,3,0,4,1,0,1,0,5,0,connective tissue
3,3,0,4,3,0,1,0,2,0,connective tissue
3,3,0,4,1,0,1,0,2,0,connective tissue
3,3,0,4,3,2,1,0,2,0,connective tissue
4,4,1,3,1,2,1,2,3,3,immune infiltrate
4,4,1,0,3,2,1,2,3,3,immune infiltrate
4,4,1,3,1,2,0,2,3,3,immune infiltrate
4,4,1,3,3,1,0,2,3,3,immune infiltrate
2,2,1,3,1,1,0,2,3,1,invasive cancer
2,2,1,3,3,1,0,2,3,1,invasive cancer
2,2,1,3,1,2,0,2,3,1,invasive cancer
4,2,1,3,3,2,0,2,3,1,invasive cancer
5,5,1,3,1,2,0,2,3,1,invasive cancer
3,5,0,4,3,2,1,0,5,0,connective tissue
5,5,0,4,1,2,1,0,5,0,connective tissue
3,5,0,4,3,4,1,0,5,0,breast glands
3,5,0,4,1,3,1,0,5,0,breast glands
3,5,0,4,3,5,1,0,5,0,connective tissue
3,3,0,4,1,3,1,0,2,0,connective tissue
3,4,0,4,3,1,1,0,2,0,connective tissue
1,4,0,3,1,4,1,3,2,0,immune infiltrate
3,4,0,0,3,1,1,3,3,2,adipose tissue
3,4,0,0,1,3,1,3,3,2,adipose tissue
3,4,1,0,3,2,1,2,3,2,adipose tissue
4,4,1,0,1,1,1,2,3,3,immune infiltrate
4,4,1,0,3,2,1,2,3,3,immune infiltrate
4,4,1,0,1,2,1,2,3,3,immune infiltrate
4,2,1,3,3,2,0,3,3,1,invasive cancer
1,2,1,0,1,4,1,3,3,1,invasive cancer
3,2,1,0,3,2,1,3,3,1,invasive cancer
3,3,1,0,1,2,1,2,3,1,invasive cancer
3,5,0,4,3,1,1,0,5,0,connective tissue
5,5,0,4,1,2,1,0,5,0,connective tissue
3,5,0,4,3,1,1,0,5,0,breast glands
3,5,0,4,1,1,1,0,5,0,breast glands
3,5,0,4,3,1,1,0,5,0,connective tissue
3,5,0,4,1,1,1,0,5,0,connective tissue
3,5,0,4,3,0,1,0,2,0,connective tissue
3,4,0,5,1,1,1,0,2,0,connective tissue
3,4,0,5,3,2,1,0,2,0,connective tissue
4,4,0,0,1,1,1,3,2,0,connective tissue
4,4,0,0,3,1,1,3,2,0,immune infiltrate
3,4,0,0,1,1,1,3,3,2,adipose tissue
3,4,0,0,3,0,1,3,3,2,adipose tissue
3,4,0,0,1,3,1,3,3,2,adipose tissue
3,4,0,0,3,2,1,3,3,2,adipose tissue
3,4,1,0,1,1,1,2,3,2,adipose tissue
0,1,0,0,3,2,5,3,3,2,adipose tissue
0,1,0,0,1,1,5,3,3,2,adipose tissue
3,1,0,0,3,1,5,3,3,2,adipose tissue
3,3,0,0,1,1,1,3,3,2,adipose tissue
3,3,0,4,3,3,1,0,5,0,connective tissue
3,3,0,4,1,3,1,0,5,0,connective tissue
3,3,0,5,3,0,1,0,5,0,connective tissue
3,3,0,5,1,5,1,0,5,0,connective tissue
3,5,0,5,3,5,1,0,5,0,connective tissue
5,5,0,5,1,1,1,0,5,0,breast glands
3,5,0,5,3,2,1,0,2,0,breast glands
3,4,0,5,1,1,1,0,2,0,connective tissue
4,4,0,0,3,2,1,3,2,0,immune infiltrate
4,4,0,0,1,3,1,3,2,0,immune infiltrate
3,4,0,0,3,2,1,3,2,2,adipose tissue
3,4,0,0,1,2,1,3,2,2,adipose tissue
3,4,0,0,3,1,1,3,3,2,adipose tissue
3,4,0,0,1,4,1,3,3,2,adipose tissue
3,4,0,0,3,2,1,3,3,2,adipose tissue
3,4,0,0,1,1,1,3,3,2,adipose tissue
3,4,0,0,3,2,1,3,3,2,adipose tissue
0,4,0,0,1,4,5,3,3,2,adipose tissue
0,1,0,0,3,1,5,3,3,2,adipose tissue
0,1,0,0,1,0,5,3,3,2,adipose tissue
0,1,0,0,3,1,5,3,3,2,adipose tissue
0,1,0,0,1,2,5,3,3,2,adipose tissue
3,1,0,0,3,0,5,3,3,2,adipose tissue
3,3,0,5,1,1,1,0,5,0,connective tissue
3,3,0,5,3,1,1,0,5,0,connective tissue
3,3,0,5,1,1,1,0,5,0,connective tissue
3,3,0,5,3,5,1,0,5,0,connective tissue
3,5,0,5,1,3,1,0,5,0,connective tissue
5,5,0,5,3,1,1,0,0,0,breast glands
5,5,0,5,1,2,1,0,2,0,breast glands
3,5,0,5,3,2,1,0,2,0,connective tissue
3,5,0,5,1,3,1,0,2,0,connective tissue
4,4,0,0,3,2,1,0,2,0,immune infiltrate
3,4,0,0,5,3,1,3,2,0,immune infiltrate
3,4,0,0,4,4,1,3,2,2,adipose tissue
3,4,0,0,5,2,1,3,2,2,adipose tissue
3,4,0,0,4,0,1,3,3,2,adipose tissue
3,4,0,0,5,0,1,3,3,2,adipose tissue
0,4,0,0,4,2,1,3,3,2,adipose tissue
0,4,0,0,5,1,1,3,3,2,adipose tissue
0,1,0,0,4,3,5,3,3,2,adipose tissue
0,1,0,0,5,1,5,3,3,2,adipose tissue
0,1,0,0,4,2,5,3,3,2,adipose tissue
0,1,0,0,5,3,5,3,3,2,adipose tissue
0,1,0,0,4,1,5,3,4,2,adipose tissue
3,1,0,0,5,0,5,3,4,2,adipose tissue
3,3,0,5,4,2,1,0,5,0,connective tissue
3,3,0,5,5,1,1,0,5,0,connective tissue
3,3,0,5,4,2,1,0,0,0,connective tissue
3,5,0,5,5,5,1,0,0,0,connective tissue
5,5,0,5,4,2,1,0,2,0,breast glands
3,5,0,5,5,1,1,0,2,0,breast glands
3,4,0,0,4,2,1,0,2,0,immune infiltrate
3,4,0,0,5,0,1,3,2,2,adipose tissue
3,4,0,0,4,2,1,3,2,2,adipose tissue
3,4,0,0,5,1,1,3,3,2,adipose tissue
0,1,0,0,4,3,1,3,3,2,adipose tissue
0,1,0,0,5,2,1,3,3,2,adipose tissue
0,1,0,0,4,1,1,3,3,2,adipose tissue
0,1,0,0,5,5,5,3,3,2,adipose tissue
0,1,0,0,4,1,5,3,3,2,adipose tissue
0,1,0,0,5,2,5,3,4,2,adipose tissue
0,1,0,0,4,1,5,3,4,2,adipose tissue
0,1,0,0,5,1,5,3,4,2,adipose tissue
3,1,0,0,4,1,5,3,4,2,adipose tissue
3,3,0,5,5,0,1,0,0,0,connective tissue
3,3,0,5,4,0,1,0,0,0,adipose tissue
3,3,0,5,5,0,1,0,0,0,adipose tissue
3,3,0,5,2,0,1,0,0,0,adipose tissue
5,5,0,5,5,2,1,0,0,0,connective tissue
5,5,0,5,4,2,1,0,0,0,connective tissue
3,5,0,5,5,2,1,0,2,0,breast glands
3,4,0,5,4,2,1,0,2,0,connective tissue
3,4,0,2,5,2,1,0,2,2,adipose tissue
3,4,0,2,2,2,1,3,2,2,adipose tissue
3,4,0,2,5,1,1,3,2,2,adipose tissue
0,1,0,2,4,2,1,3,3,2,adipose tissue
0,1,0,0,5,5,1,3,3,2,adipose tissue
0,1,0,0,4,1,1,3,3,2,adipose tissue
0,1,0,0,5,1,5,3,4,2,adipose tissue
0,1,0,0,4,0,5,3,4,2,adipose tissue
0,1,0,0,5,3,5,3,4,2,adipose tissue
0,1,0,0,4,3,5,3,4,2,adipose tissue
0,1,0,0,5,1,5,3,4,2,adipose tissue
3,1,0,0,4,0,5,3,4,2,adipose tissue
3,3,0,5,5,2,1,0,0,0,connective tissue
3,3,0,5,4,1,1,0,0,0,adipose tissue
3,3,0,5,5,0,1,0,0,0,adipose tissue
3,3,0,5,2,0,1,0,0,0,adipose tissue
3,3,0,5,5,5,1,0,0,0,connective tissue
3,3,0,5,2,3,1,0,0,0,connective tissue
3,3,0,5,5,3,1,0,0,0,connective tissue
3,3,0,5,4,1,1,0,2,0,connective tissue
3,3,0,5,5,2,1,0,2,0,connective tissue
3,4,0,2,4,0,1,0,2,2,adipose tissue
3,4,0,2,5,1,1,3,2,2,adipose tissue
0,1,0,2,4,0,1,3,3,2,adipose tissue
0,1,0,2,5,3,1,3,3,2,adipose tissue
0,1,0,2,2,0,1,3,4,2,adipose tissue
0,1,0,0,5,0,5,3,4,2,adipose tissue
0,1,0,0,2,1,5,3,4,2,adipose tissue
0,1,0,0,5,1,5,3,4,2,adipose tissue
0,1,0,0,2,1,5,3,4,2,adipose tissue
3,1,0,0,5,1,5,3,4,2,adipose tissue
3,3,0,5,4,3,1,3,0,0,connective tissue
3,3,0,5,5,1,1,3,0,0,adipose tissue
3,3,0,5,2,1,1,3,0,0,adipose tissue
3,3,0,5,5,5,1,0,0,0,breast glands
3,3,0,5,4,0,1,0,0,0,connective tissue
3,3,0,5,5,5,1,0,0,0,connective tissue
3,3,0,5,2,5,1,0,0,0,connective tissue
3,3,0,5,5,3,1,0,2,0,connective tissue
3,3,0,5,2,0,1,0,2,0,connective tissue
3,4,0,2,5,3,1,0,2,0,adipose tissue
3,4,0,2,4,2,1,0,2,2,adipose tissue
3,4,0,2,5,1,1,0,2,2,adipose tissue
3,4,0,2,2,1,1,3,2,2,adipose tissue
0,1,0,2,5,0,1,3,2,2,adipose tissue
0,1,0,2,2,2,1,3,4,2,adipose tissue
0,1,0,2,5,2,1,3,4,2,adipose tissue
0,1,0,2,4,1,5,3,4,2,adipose tissue
0,1,0,2,5,3,5,3,4,2,adipose tissue
0,1,0,2,2,5,5,3,4,2,adipose tissue
0,1,0,0,5,1,5,3,4,2,adipose tissue
3,1,0,0,4,3,5,3,4,2,adipose tissue
3,3,0,5,5,2,1,3,0,0,connective tissue
3,3,0,5,2,1,1,3,0,0,connective tissue
3,3,0,5,5,1,1,0,0,0,breast glands
3,3,0,5,2,0,1,0,0,0,connective tissue
3,3,0,5,5,3,1,0,0,0,connective tissue
3,3,0,5,2,3,1,0,0,0,connective tissue
3,3,0,2,5,0,1,0,2,0,connective tissue
3,4,0,2,2,1,1,0,2,2,adipose tissue
3,4,0,2,5,1,1,0,2,2,adipose tissue
3,4,0,2,2,2,1,3,2,2,adipose tissue
0,4,0,2,5,1,1,3,4,2,adipose tissue
0,1,0,2,4,2,1,3,4,2,adipose tissue
0,1,0,2,5,2,1,3,4,2,adipose tissue
0,1,0,2,4,2,5,3,4,2,adipose tissue
0,1,0,2,5,0,5,3,4,2,adipose tissue
0,1,0,2,2,4,5,3,4,2,adipose tissue
3,3,0,5,5,1,1,3,0,0,connective tissue
3,3,0,5,2,5,1,3,0,0,connective tissue
3,3,0,5,5,0,1,3,0,0,connective tissue
3,3,0,5,2,5,1,3,0,0,connective tissue
3,3,0,5,5,5,1,3,0,0,connective tissue
3,3,0,5,2,5,1,3,0,0,connective tissue
3,3,0,5,5,5,1,0,0,0,connective tissue
3,3,0,5,2,3,1,0,0,0,connective tissue
3,3,0,2,5,3,1,0,2,0,connective tissue
5,5,0,2,4,2,1,4,2,5,breast glands
5,5,0,2,5,2,1,4,2,5,breast glands
0,4,0,2,4,2,1,3,4,2,adipose tissue
0,1,0,2,5,5,1,3,4,2,adipose tissue
0,1,0,2,2,1,1,3,4,2,adipose tissue
0,1,0,2,5,3,1,3,4,2,adipose tissue
0,1,0,2,4,0,5,3,4,2,adipose tissue
0,1,0,2,5,1,5,3,4,2,adipose tissue
3,3,0,5,4,1,1,3,0,0,connective tissue
3,3,0,5,5,0,1,3,0,0,connective tissue
3,3,0,5,2,3,1,3,0,0,connective tissue
3,3,0,5,5,1,1,3,0,0,connective tissue
3,3,0,5,2,5,1,3,0,0,connective tissue
3,3,0,5,5,0,1,3,0,0,connective tissue
3,3,0,5,2,2,1,0,0,0,connective tissue
3,3,0,2,5,0,1,0,0,0,connective tissue
5,5,0,2,2,2,1,4,2,5,breast glands
5,5,0,2,5,2,1,4,2,5,breast glands
5,5,0,2,4,2,1,4,2,5,breast glands
5,5,0,2,5,4,1,4,4,5,breast glands
0,5,0,2,2,2,1,3,4,2,adipose tissue
0,1,0,2,5,2,1,3,4,2,adipose tissue
0,1,0,2,2,2,1,3,4,2,adipose tissue
0,1,0,2,5,2,1,3,4,2,adipose tissue
3,3,0,5,2,1,1,3,0,0,connective tissue
3,3,0,5,5,0,1,3,0,0,connective tissue
3,3,0,5,2,3,1,3,0,0,connective tissue
3,3,0,5,5,5,1,3,0,0,connective tissue
3,3,0,5,2,1,1,3,0,0,connective tissue
5,3,0,5,0,2,1,0,0,0,connective tissue
3,3,0,2,2,3,1,0,0,0,connective tissue
5,5,0,2,5,1,1,4,2,5,breast glands
5,5,0,2,2,1,1,4,2,5,breast glands
5,5,0,2,5,4,1,4,2,5,breast glands
5,5,0,2,4,4,1,4,2,5,breast glands
5,5,0,2,5,4,1,4,4,5,breast glands
0,5,0,2,2,2,1,4,4,2,adipose tissue
0,5,0,2,5,1,1,3,4,2,adipose tissue
3,3,0,5,2,1,1,3,0,0,connective tissue
3,3,0,5,5,3,1,3,0,0,connective tissue
3,3,0,5,2,1,1,3,0,0,connective tissue
3,3,0,5,5,5,1,3,0,0,connective tissue
3,3,0,5,2,0,1,3,0,0,connective tissue
3,3,0,5,5,5,1,3,0,0,connective tissue
3,3,0,2,2,2,1,0,0,0,connective tissue
5,5,0,2,5,2,1,4,2,5,breast glands
5,5,0,2,4,1,1,4,2,5,breast glands
5,5,0,2,5,2,1,4,2,5,breast glands
5,5,0,2,2,2,1,4,2,5,breast glands
3,3,0,5,5,0,1,3,0,0,connective tissue
3,3,0,5,2,5,1,3,0,0,connective tissue
3,3,0,5,0,5,1,3,0,0,connective tissue
3,3,0,5,4,1,1,3,0,0,connective tissue
3,3,0,5,0,0,1,3,0,0,connective tissue
2,0,1,1,2,1,0,5,1,1,invasive cancer
2,0,1,1,0,0,0,5,1,1,invasive cancer
2,0,1,1,2,1,0,5,1,1,invasive cancer
2,0,1,1,0,1,0,5,1,1,invasive cancer
1,0,1,1,2,2,0,1,1,1,invasive cancer
1,0,1,1,0,4,0,1,1,1,invasive cancer
1,0,1,1,2,1,0,1,1,1,invasive cancer
1,0,1,1,0,2,0,1,1,1,invasive cancer
2,0,1,1,2,2,0,1,1,4,cancer in situ
2,0,1,1,0,1,0,1,1,4,cancer in situ
1,0,1,1,2,2,0,5,1,1,invasive cancer
1,0,1,1,0,0,0,5,1,1,invasive cancer
1,0,1,1,2,1,0,5,1,1,invasive cancer
1,0,1,1,0,2,0,5,1,1,invasive cancer
2,0,1,1,2,2,0,5,1,1,invasive cancer
2,0,1,1,0,1,0,5,1,1,invasive cancer
1,0,1,1,2,2,0,1,1,1,invasive cancer
1,0,1,1,0,2,0,1,1,1,invasive cancer
1,0,1,1,2,4,0,1,1,1,invasive cancer
1,0,1,1,0,4,0,1,1,1,invasive cancer
3,0,2,4,2,2,1,1,2,4,connective tissue
3,0,2,4,0,3,1,1,2,4,connective tissue
1,0,2,4,2,1,0,1,2,4,connective tissue
1,0,2,1,0,2,0,1,1,4,cancer in situ
2,0,1,1,2,2,0,1,1,4,cancer in situ
2,0,1,1,5,1,0,1,1,4,cancer in situ
1,0,1,1,2,2,0,5,1,4,invasive cancer
1,0,1,1,0,1,0,5,1,1,invasive cancer
1,0,1,1,2,0,0,5,1,1,invasive cancer
1,0,1,1,0,4,0,5,1,1,invasive cancer
1,0,1,1,2,2,0,5,1,1,invasive cancer
2,0,1,1,0,2,0,5,1,1,invasive cancer
1,0,1,1,2,1,0,5,1,1,invasive cancer
1,0,1,1,0,2,0,1,1,1,invasive cancer
1,0,1,1,2,4,0,1,1,1,invasive cancer
1,0,1,1,0,4,0,1,1,1,invasive cancer
1,0,1,1,2,2,0,1,1,1,invasive cancer
5,3,2,4,0,4,1,0,5,4,breast glands
3,3,2,4,2,0,1,0,5,4,connective tissue
3,3,2,4,0,3,1,0,5,4,connective tissue
3,3,2,4,2,3,1,0,2,4,connective tissue
3,3,2,4,0,1,1,0,2,4,connective tissue
3,0,2,4,2,1,1,1,2,4,connective tissue
1,0,2,4,0,3,1,1,2,4,connective tissue
1,0,2,1,2,2,0,1,2,4,connective tissue
1,0,1,1,0,2,0,5,1,1,invasive cancer
1,0,1,1,2,4,0,5,1,1,invasive cancer
1,0,1,1,0,4,0,5,1,1,invasive cancer
1,0,1,1,2,2,0,5,1,1,invasive cancer
1,0,1,1,0,2,0,1,1,1,invasive cancer
1,0,1,1,2,1,0,1,1,1,invasive cancer
1,0,1,1,0,1,0,1,1,1,invasive cancer
1,0,1,1,2,2,0,1,1,1,invasive cancer
1,0,1,1,0,4,0,1,1,1,invasive cancer
1,0,1,1,2,2,0,1,1,1,invasive cancer
5,3,2,4,0,2,1,0,5,4,breast glands
3,3,2,4,2,3,1,0,5,4,connective tissue
3,3,2,4,0,3,1,0,5,4,connective tissue
3,3,2,4,2,1,1,0,5,4,connective tissue
3,0,2,4,0,2,1,0,2,4,connective tissue
3,0,2,4,2,1,1,0,2,4,connective tissue
1,0,2,4,0,2,1,1,2,4,connective tissue
1,0,2,4,2,2,1,1,2,4,connective tissue
1,0,2,1,0,1,0,1,2,4,connective tissue
1,0,2,1,2,2,0,1,2,4,connective tissue
1,0,2,1,0,2,0,1,3,4,connective tissue
1,0,1,1,2,2,0,1,3,4,connective tissue
2,0,1,1,0,2,0,1,3,1,cancer in situ
2,0,1,1,2,2,0,1,1,1,cancer in situ
2,0,1,1,0,1,0,1,1,1,invasive cancer
1,0,1,1,2,2,0,1,1,1,invasive cancer
1,0,1,1,0,2,0,1,1,1,invasive cancer
1,0,1,1,2,2,0,1,1,1,invasive cancer
1,0,1,1,0,2,0,1,1,1,invasive cancer
2,0,1,1,2,2,0,1,3,1,invasive cancer
2,0,1,1,0,2,0,1,3,1,invasive cancer
3,3,2,4,2,1,1,0,5,4,connective tissue
3,3,2,4,0,2,1,0,5,4,connective tissue
3,3,2,4,2,2,1,0,5,4,connective tissue
1,3,2,4,0,2,1,0,5,4,connective tissue
1,0,2,4,2,2,1,1,2,4,connective tissue
1,0,2,4,0,2,1,1,2,4,connective tissue
1,0,2,1,2,2,1,1,2,4,connective tissue
1,0,2,1,0,2,1,1,2,4,connective tissue
1,0,2,1,2,4,0,1,2,4,connective tissue
1,0,2,1,0,1,0,1,3,4,connective tissue
1,0,1,1,2,2,0,1,3,4,connective tissue
2,0,1,1,0,2,0,1,3,1,connective tissue
1,0,1,1,2,2,0,1,3,1,cancer in situ
2,0,1,1,0,1,0,1,3,1,cancer in situ
2,0,1,1,2,3,0,3,3,1,cancer in situ
2,0,1,1,0,0,0,3,3,1,cancer in situ
2,0,1,1,2,3,0,1,3,1,invasive cancer
1,0,1,1,0,2,0,1,3,1,invasive cancer
1,0,1,1,2,2,0,1,3,1,invasive cancer
2,0,1,1,0,1,0,1,3,1,invasive cancer
2,0,1,1,2,1,0,1,3,1,invasive cancer
2,0,1,1,0,2,0,1,3,1,invasive cancer
1,0,1,1,2,2,0,1,3,1,invasive cancer
3,3,2,4,0,0,1,0,5,4,connective tissue
3,3,2,4,2,0,1,0,5,4,connective tissue
3,3,2,4,0,2,1,0,5,4,connective tissue
1,3,2,4,2,2,1,1,5,4,connective tissue
1,0,2,4,0,2,1,1,2,4,connective tissue
4,2,2,1,2,2,1,1,2,3,cancer in situ
2,2,2,1,0,1,1,1,2,3,cancer in situ
2,2,1,1,2,4,0,1,2,3,cancer in situ
1,0,2,1,0,4,0,1,3,4,connective tissue
1,0,1,1,2,4,0,1,3,4,connective tissue
2,0,1,1,0,1,0,1,3,1,connective tissue
1,0,1,1,2,2,0,1,3,1,cancer in situ
2,0,1,1,0,3,0,3,3,1,cancer in situ
2,0,1,1,2,1,0,3,3,1,cancer in situ
