BayesSpace,BASS,BANKSY,SCAN-IT,CCST,STAGATE,GraphST,SEDR,STINR,SIGHT,ground_truth
2,3,0,3,3,3,0,1,2,2,connective tissue
2,3,0,3,3,3,0,1,2,2,breast glands
2,3,0,3,3,3,0,1,2,2,breast glands
1,1,0,3,3,2,0,1,2,2,connective tissue
1,1,0,3,2,2,0,1,2,2,connective tissue
2,3,0,3,3,3,0,1,2,2,breast glands
0,0,1,3,1,0,0,0,3,0,connective tissue
0,0,1,3,1,0,0,0,3,0,breast glands
0,0,1,3,2,0,0,0,3,0,connective tissue
0,0,1,3,1,0,0,0,3,0,connective tissue
0,0,1,3,2,0,0,0,3,0,connective tissue
1,0,1,3,3,0,0,0,3,0,connective tissue
1,1,1,3,3,2,0,0,3,2,connective tissue
1,1,0,3,2,2,0,0,1,2,connective tissue
1,1,0,3,3,2,0,1,1,2,connective tissue
2,3,0,3,1,3,0,1,1,2,breast glands
2,3,0,3,0,3,0,1,1,2,breast glands
2,3,0,3,1,2,0,1,1,2,connective tissue
1,1,0,3,3,2,0,1,1,2,connective tissue
1,1,0,3,1,2,0,1,1,2,connective tissue
0,0,1,3,1,0,0,0,3,0,connective tissue
0,0,1,3,0,0,0,0,3,0,connective tissue
0,0,1,3,1,1,0,0,3,0,connective tissue
1,1,1,3,3,2,0,0,3,0,connective tissue
1,1,1,3,1,2,0,0,3,2,connective tissue
1,1,0,3,1,1,0,0,3,2,connective tissue
1,1,0,0,3,2,0,1,1,2,connective tissue
1,1,0,0,1,2,0,1,1,2,connective tissue
1,1,0,3,1,2,0,1,1,2,connective tissue
1,1,0,3,2,2,0,1,1,2,connective tissue
1,1,0,3,3,2,0,1,1,2,connective tissue
1,1,0,3,2,3,0,1,1,2,connective tissue
2,1,2,3,3,3,0,1,1,2,connective tissue
1,1,0,3,3,2,0,1,1,2,connective tissue
0,0,1,3,2,0,0,0,3,0,adipose tissue
0,0,1,3,2,0,0,0,3,0,adipose tissue
0,0,1,0,3,0,0,0,3,0,adipose tissue
0,1,1,0,2,0,0,0,3,0,adipose tissue
1,1,1,0,3,2,0,0,3,0,adipose tissue
1,1,0,0,2,1,0,1,1,1,adipose tissue
1,1,0,0,3,1,0,1,1,1,adipose tissue
1,1,0,0,1,2,0,1,1,1,adipose tissue
1,1,0,0,3,2,0,1,1,1,adipose tissue
1,1,0,0,1,2,0,1,1,2,adipose tissue
1,1,0,0,1,2,0,1,1,2,adipose tissue
0,0,1,0,3,0,0,0,3,0,adipose tissue
0,0,1,0,1,1,0,0,3,0,adipose tissue
0,1,1,0,0,0,0,0,3,0,adipose tissue
1,1,1,0,0,0,0,0,3,0,adipose tissue
1,1,0,0,3,2,0,0,3,1,adipose tissue
1,1,0,0,3,0,0,1,3,1,adipose tissue
1,1,0,0,2,2,0,1,1,1,adipose tissue
1,1,0,0,3,2,0,1,1,1,adipose tissue
1,1,0,0,1,2,0,1,1,1,adipose tissue
1,1,0,0,1,2,0,1,1,1,adipose tissue
1,1,0,0,1,2,0,1,1,1,adipose tissue
1,1,0,0,3,1,0,1,1,1,adipose tissue
1,1,0,0,3,3,0,1,1,1,breast glands
1,1,1,0,1,2,0,0,3,0,adipose tissue
1,1,1,0,1,2,0,0,3,1,adipose tissue
1,1,0,0,3,1,0,1,1,1,adipose tissue
1,1,0,0,1,3,0,1,1,1,adipose tissue
1,1,0,0,0,2,0,1,1,1,adipose tissue
1,1,0,0,3,3,0,1,1,1,adipose tissue
1,1,0,0,3,2,0,1,1,1,adipose tissue
1,1,0,0,3,3,0,1,1,1,breast glands
0,1,1,0,1,0,0,0,3,0,adipose tissue
1,1,0,0,3,2,0,1,3,1,adipose tissue
1,1,0,0,3,2,0,1,3,1,adipose tissue
1,1,0,0,3,2,0,1,3,1,adipose tissue
1,1,0,0,3,1,0,1,1,1,adipose tissue
1,1,0,0,3,2,0,1,1,1,adipose tissue
1,1,0,0,3,3,0,1,1,1,adipose tissue
1,1,0,0,1,2,0,0,1,1,adipose tissue
1,1,0,0,0,1,0,0,1,1,adipose tissue
1,1,0,0,2,2,0,0,1,1,breast glands
1,1,0,0,3,2,0,1,3,1,adipose tissue
1,1,0,0,3,2,0,1,1,1,adipose tissue
1,1,0,0,2,1,0,1,1,1,adipose tissue
1,1,0,0,3,2,0,1,1,1,adipose tissue
1,1,0,0,1,2,0,0,1,1,adipose tissue
1,1,0,0,2,2,0,0,1,1,adipose tissue
1,1,0,0,2,1,0,0,1,1,breast glands
1,1,0,0,3,1,0,1,3,1,adipose tissue
1,1,0,0,3,2,0,1,3,1,adipose tissue
1,1,0,0,1,2,0,1,3,1,adipose tissue
1,1,0,0,2,2,0,1,3,1,adipose tissue
1,1,0,0,2,3,0,1,3,1,adipose tissue
1,1,0,0,1,2,0,1,1,1,adipose tissue
1,1,0,0,3,2,0,1,1,1,adipose tissue
1,1,0,0,1,3,0,0,1,1,adipose tissue
1,1,0,0,3,1,0,0,1,1,adipose tissue
1,1,0,0,1,3,0,0,1,1,adipose tissue
1,1,0,0,1,1,0,0,1,1,adipose tissue
1,1,0,0,1,2,0,1,3,1,adipose tissue
1,1,0,0,3,2,0,1,1,1,adipose tissue
1,1,0,0,3,2,0,1,1,1,adipose tissue
1,1,0,0,2,2,0,0,1,1,adipose tissue
1,1,0,0,2,3,0,0,1,1,breast glands
1,1,0,0,3,2,0,0,1,1,adipose tissue
1,1,0,0,3,2,0,1,3,1,adipose tissue
1,1,0,0,3,2,0,1,3,1,breast glands
1,1,0,0,1,3,0,0,1,1,adipose tissue
1,1,0,0,1,3,0,0,1,1,adipose tissue
1,1,0,0,2,2,0,0,1,1,breast glands
1,1,0,0,1,2,0,0,1,1,adipose tissue
1,1,0,0,1,1,0,1,3,1,adipose tissue
0,1,1,0,3,0,0,0,1,1,adipose tissue
1,1,0,0,1,2,0,0,1,1,breast glands
1,1,0,0,1,1,0,0,1,1,adipose tissue
1,1,0,0,1,1,0,0,1,1,adipose tissue
1,1,0,0,1,2,0,0,1,1,adipose tissue
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,3,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
3,2,2,1,3,3,2,3,0,3,invasive cancer
3,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,0,1,0,3,invasive cancer
3,2,2,1,3,3,0,1,0,3,invasive cancer
3,2,2,1,3,3,0,2,0,3,invasive cancer
3,2,2,1,3,3,2,2,0,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
0,0,1,2,0,1,0,0,2,0,breast glands
0,0,1,2,3,1,0,0,2,0,breast glands
0,0,0,2,2,2,0,0,2,2,breast glands
3,2,2,1,3,3,0,1,2,3,invasive cancer
3,2,2,1,3,3,0,2,0,3,invasive cancer
3,2,2,1,3,3,0,2,0,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,2,2,0,3,invasive cancer
3,2,2,1,3,3,2,3,0,3,invasive cancer
3,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
0,0,1,2,1,0,0,0,2,0,connective tissue
0,0,1,2,3,0,0,0,2,0,connective tissue
0,0,1,2,2,0,0,0,2,0,breast glands
0,0,1,2,3,0,0,0,2,0,breast glands
0,0,1,2,0,1,0,0,2,0,breast glands
2,0,0,2,3,2,0,0,2,2,breast glands
2,2,2,1,2,3,0,1,2,2,invasive cancer
3,2,2,1,3,3,0,2,2,3,invasive cancer
3,2,2,1,3,3,0,2,2,3,invasive cancer
3,2,2,1,3,3,3,2,2,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,3,2,0,3,invasive cancer
3,2,2,1,3,3,2,3,0,3,invasive cancer
3,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
0,0,1,2,1,0,0,0,2,0,connective tissue
0,0,1,2,1,0,0,0,2,0,connective tissue
0,0,1,2,1,0,0,0,2,0,connective tissue
0,0,1,2,0,0,0,0,2,0,connective tissue
0,0,1,2,0,0,0,0,2,0,connective tissue
0,0,1,2,1,0,0,0,2,0,connective tissue
0,0,1,2,1,0,0,0,2,0,connective tissue
0,0,0,1,3,1,0,0,2,2,connective tissue
2,3,0,1,2,2,0,1,2,2,invasive cancer
2,2,2,1,3,3,0,1,2,2,invasive cancer
3,2,2,1,3,3,3,1,2,3,invasive cancer
2,2,2,1,3,3,3,1,2,3,invasive cancer
3,2,2,1,3,3,2,1,2,3,invasive cancer
2,2,2,1,3,3,3,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,breast glands
2,2,2,1,3,3,2,3,0,3,invasive cancer
2,2,2,1,3,3,2,3,0,3,invasive cancer
3,2,2,1,3,3,3,3,0,3,invasive cancer
0,0,1,2,1,2,0,0,3,0,breast glands
0,0,1,2,0,0,0,0,2,0,connective tissue
0,0,1,2,3,0,0,0,2,0,connective tissue
0,0,1,2,2,0,0,0,2,0,connective tissue
0,0,1,2,1,0,0,0,2,0,connective tissue
0,0,1,2,1,0,0,0,2,0,connective tissue
0,0,1,2,1,1,0,0,2,0,connective tissue
0,0,1,3,2,0,0,0,2,0,connective tissue
1,3,0,3,2,1,0,0,2,2,connective tissue
2,3,2,1,3,3,0,1,2,2,connective tissue
2,3,2,1,3,3,0,1,2,2,connective tissue
2,3,2,1,3,3,0,1,2,3,invasive cancer
2,2,2,1,3,3,2,1,2,3,invasive cancer
2,2,2,1,3,3,2,1,2,3,invasive cancer
2,2,2,1,3,3,3,3,2,3,invasive cancer
2,2,2,1,3,1,3,3,0,3,invasive cancer
3,2,2,1,3,3,3,3,0,3,invasive cancer
3,2,2,1,3,3,3,3,0,3,invasive cancer
0,0,1,2,2,1,0,0,3,0,breast glands
0,0,1,2,3,0,0,0,3,0,breast glands
0,0,1,2,3,0,0,0,3,0,connective tissue
0,0,1,2,3,0,0,0,3,0,connective tissue
0,0,1,2,0,0,0,0,2,0,connective tissue
0,0,1,2,0,1,0,0,2,0,breast glands
0,0,1,2,2,0,0,0,2,0,connective tissue
0,0,1,2,3,0,0,0,2,0,connective tissue
0,0,1,3,1,0,0,0,2,0,connective tissue
1,3,0,3,3,2,0,0,2,2,connective tissue
2,3,0,3,1,3,0,0,2,2,connective tissue
1,3,2,3,1,2,0,1,2,2,connective tissue
1,3,2,1,3,3,0,1,2,2,connective tissue
2,3,2,1,3,3,0,1,2,2,connective tissue
2,3,2,1,3,3,0,1,2,3,invasive cancer
2,2,2,1,3,3,0,1,2,3,invasive cancer
2,2,2,1,3,3,3,3,2,3,invasive cancer
2,2,2,1,3,3,3,3,2,3,invasive cancer
0,0,1,2,3,0,0,0,3,0,breast glands
0,0,1,2,1,0,0,0,3,0,connective tissue
0,0,1,2,0,0,0,0,3,0,connective tissue
0,0,1,2,3,0,0,0,3,0,connective tissue
0,0,1,2,2,1,0,0,2,0,breast glands
0,0,1,2,0,2,0,0,2,0,breast glands
0,0,1,2,0,1,0,0,2,0,connective tissue
0,0,1,3,3,2,0,0,2,0,breast glands
1,1,0,3,1,2,0,0,2,2,connective tissue
2,3,0,1,3,3,0,1,2,2,connective tissue
2,3,2,1,3,3,0,1,2,2,breast glands
2,3,0,1,0,2,0,1,2,2,invasive cancer
2,2,2,1,3,3,0,1,2,3,connective tissue
2,2,2,1,3,3,0,1,2,3,connective tissue
2,2,2,1,3,3,0,1,2,3,connective tissue
