BayesSpace,BASS,BANKSY,SCAN-IT,CCST,STAGATE,GraphST,SEDR,STINR,SIGHT,ground_truth
6,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
8,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
8,6,2,8,2,10,10,6,0,11,Internal Capsule Caudoputamen
10,1,4,9,2,8,1,1,0,3,Layer 5
4,10,4,1,6,2,3,1,0,3,Layer 5
4,3,4,3,10,8,4,2,0,1,Layer 4
5,0,1,4,6,7,5,4,0,6,White matter
8,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
1,1,4,3,2,8,3,5,0,2,Layer 2-3 medial
3,3,4,1,2,10,3,1,0,1,Layer 4
8,5,4,7,7,8,1,0,0,7,Layer 6
1,6,2,6,2,8,9,4,0,10,White matter
2,5,4,1,2,10,1,0,0,7,Layer 6
8,5,4,7,7,2,1,0,0,7,Layer 6
0,10,4,1,2,1,3,1,0,3,Layer 5
8,1,4,3,2,3,4,5,0,2,Layer 2-3 medial
5,6,2,8,2,8,10,4,0,11,White matter
5,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
5,10,4,0,2,2,3,1,0,1,Layer 5
0,1,4,3,2,1,3,1,0,3,Layer 5
2,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
6,1,4,9,10,10,3,1,0,3,Layer 5
2,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
3,6,4,8,2,2,10,6,0,11,Internal Capsule Caudoputamen
4,5,4,1,2,8,1,1,0,7,Layer 5
4,6,2,8,2,10,10,6,0,11,Internal Capsule Caudoputamen
8,5,4,7,7,2,1,0,0,7,Layer 6
1,6,2,8,2,10,10,6,0,11,Internal Capsule Caudoputamen
10,5,4,1,10,1,1,0,0,7,Layer 6
8,5,4,7,2,2,1,0,0,7,Layer 6
1,3,4,5,10,8,4,5,0,1,Layer 4
6,6,2,8,2,8,10,4,0,11,Internal Capsule Caudoputamen
6,6,2,8,2,10,10,6,0,11,Internal Capsule Caudoputamen
10,1,4,3,2,3,3,5,0,2,Layer 2-3 medial
10,1,4,0,2,3,3,5,0,2,Layer 2-3 medial
9,3,3,5,2,10,4,5,0,1,Layer 4
6,5,4,7,2,10,1,0,0,7,Layer 6
4,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
10,10,4,1,2,1,3,1,0,3,Layer 5
10,5,4,7,2,8,1,0,0,7,Layer 6
3,6,2,8,2,10,10,6,0,11,Internal Capsule Caudoputamen
1,6,2,8,2,10,10,6,0,11,Internal Capsule Caudoputamen
2,10,4,1,2,3,3,1,0,3,Layer 5
9,5,2,7,7,5,1,0,0,7,Layer 6
1,6,2,8,6,8,10,6,0,11,Internal Capsule Caudoputamen
9,6,2,8,2,10,10,6,0,11,Internal Capsule Caudoputamen
0,3,0,5,2,8,4,5,0,1,Layer 2-3 medial
6,0,4,1,2,1,3,1,0,3,Layer 6
2,3,4,1,2,1,3,1,0,1,Layer 4
1,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
8,1,4,3,2,10,3,5,0,2,Layer 2-3 medial
10,5,4,7,7,1,1,0,0,7,Layer 6
2,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
2,5,4,7,10,8,3,0,0,3,Layer 6
10,5,4,7,2,8,1,0,0,7,Layer 6
8,6,2,8,2,10,10,6,0,11,Internal Capsule Caudoputamen
5,10,4,1,2,2,3,1,0,1,Layer 5
9,6,2,8,6,8,10,6,0,11,Internal Capsule Caudoputamen
8,1,0,1,2,8,3,1,0,3,Layer 5
6,2,4,9,2,8,6,4,0,10,White matter
4,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
10,5,2,7,7,8,1,0,0,7,Layer 6
5,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
6,10,4,1,2,10,1,0,0,7,Layer 6
0,1,0,3,0,8,3,1,0,2,Layer 2-3 medial
10,1,4,3,2,8,3,1,0,3,Layer 5
9,6,2,2,2,8,10,4,0,11,White matter
1,5,4,7,2,8,1,0,0,7,Layer 6
10,3,4,5,2,6,4,2,0,1,Layer 4
2,6,2,8,2,8,9,4,0,11,White matter
4,1,4,1,3,1,3,1,0,3,Layer 4
0,1,4,1,3,1,3,1,0,3,Layer 4
4,5,4,7,7,10,1,0,0,7,Layer 6
4,1,4,3,2,2,3,1,0,3,Layer 5
0,5,4,7,2,8,1,0,0,7,Layer 6
1,1,0,1,2,8,3,1,0,3,Layer 5
0,1,0,9,10,8,5,9,0,5,Hippocampus
2,10,4,5,2,8,3,1,0,3,Layer 5
1,1,4,3,2,8,3,1,0,3,Layer 4
3,1,4,3,3,2,3,5,0,2,Layer 2-3 medial
3,3,4,5,3,10,4,5,0,8,Layer 4
8,1,4,3,2,1,3,5,0,2,Layer 2-3 medial
3,1,4,9,2,1,5,9,0,5,Hippocampus
7,5,4,7,7,10,1,0,0,7,Layer 6
2,8,4,6,3,6,1,0,0,7,Layer 6
8,3,4,5,3,10,7,1,0,8,Layer 2-3 lateral
1,5,4,1,7,8,3,0,0,7,Layer 6
7,1,4,9,3,8,6,9,0,4,Hippocampus
3,1,4,9,3,2,3,1,0,3,Layer 5
4,2,4,1,2,8,6,1,0,3,Layer 4
0,5,4,7,2,1,1,0,0,7,Layer 6
6,1,4,3,2,8,3,5,0,2,Layer 2-3 medial
7,1,4,3,2,10,8,5,0,2,Layer 2-3 medial
10,1,4,3,3,3,3,5,0,2,Layer 2-3 medial
9,10,4,1,3,1,3,1,0,3,Layer 4
10,1,4,9,10,0,5,9,0,5,Hippocampus
5,1,4,9,3,10,5,9,0,3,Hippocampus
2,5,4,7,2,1,1,0,0,7,Layer 6
1,1,4,1,2,8,3,1,0,1,Layer 4
4,1,4,3,3,6,3,5,0,2,Layer 2-3 lateral
7,5,1,7,7,5,1,0,0,7,Layer 6
6,4,4,6,6,8,9,4,0,10,White matter
5,10,4,1,2,10,3,1,0,3,Layer 4
2,3,4,5,3,8,7,2,0,1,Layer 4
4,5,4,7,7,8,1,0,0,7,Layer 6
7,10,4,1,3,8,3,1,0,3,Layer 5
8,1,4,3,0,6,3,5,0,2,Layer 2-3 medial
9,3,4,1,0,10,3,1,0,3,Layer 5
3,1,4,3,2,2,3,5,0,2,Layer 2-3 medial
8,8,4,6,3,2,6,4,0,10,White matter
3,1,4,3,2,2,3,5,0,2,Layer 2-3 medial
5,5,4,6,7,3,1,0,0,7,Layer 6
1,3,4,5,2,2,4,5,0,1,Layer 2-3 medial
3,1,4,1,3,2,6,1,0,10,Hippocampus
2,5,4,7,7,10,1,0,0,7,Layer 6
10,1,4,3,2,1,3,5,0,2,Layer 2-3 medial
2,1,4,9,3,1,5,9,0,5,Hippocampus
3,1,4,3,0,2,3,5,0,2,Layer 2-3 medial
9,5,4,7,7,2,1,0,0,7,Layer 6
7,5,4,7,7,10,1,0,0,7,Layer 6
3,1,4,9,3,10,6,9,0,3,Hippocampus
5,3,4,5,3,8,4,2,0,1,Layer 4
7,1,4,0,2,10,8,5,0,2,Layer 2-3 medial
7,1,4,3,2,3,3,5,0,2,Layer 2-3 medial
6,1,4,9,3,8,6,9,0,3,Hippocampus
0,10,4,1,3,6,3,1,0,3,Layer 6
8,3,4,5,2,2,4,5,0,1,Layer 2-3 medial
8,1,4,1,2,3,3,1,0,3,Layer 5
6,5,4,1,2,1,3,1,0,7,Layer 6
9,10,4,1,3,1,3,1,0,3,Layer 5
3,10,4,1,3,10,1,0,0,7,Layer 6
3,3,4,5,3,6,7,5,0,8,Layer 2-3 lateral
4,1,4,3,2,6,3,5,0,2,Layer 2-3 medial
2,6,2,2,3,8,9,4,0,11,White matter
3,1,4,9,3,2,6,1,0,10,Hippocampus
2,5,4,7,3,2,1,0,0,7,Layer 6
0,1,2,9,3,8,6,9,0,4,Hippocampus
8,3,4,5,2,1,7,2,0,1,Layer 4
4,1,4,9,3,2,5,9,0,5,Hippocampus
7,5,4,7,7,10,1,0,0,7,Layer 6
4,5,4,7,2,8,1,0,0,7,Layer 6
4,5,4,7,7,8,1,0,0,7,Layer 6
3,1,4,1,2,2,3,1,0,1,Layer 4
4,5,4,7,7,8,1,0,0,7,Layer 6
9,1,4,1,2,2,5,9,0,5,Hippocampus
0,1,4,0,10,8,5,9,0,5,Hippocampus
5,10,4,1,3,8,3,1,0,3,Layer 4
3,4,4,6,3,6,6,4,0,10,White matter
3,1,4,9,2,1,5,9,0,5,Hippocampus
2,5,4,7,7,8,1,0,0,7,Layer 6
6,3,4,5,3,10,4,5,0,1,Layer 4
3,1,4,3,3,10,3,5,0,2,Layer 2-3 medial
8,4,1,6,6,6,6,4,0,10,White matter
7,1,4,3,0,10,3,5,0,2,Layer 2-3 lateral
5,10,4,1,2,6,5,1,0,5,Hippocampus
8,5,4,6,3,2,1,0,0,7,Layer 6
0,5,4,7,7,8,1,0,0,7,Layer 6
3,10,4,1,3,10,1,0,0,7,Layer 6
5,4,4,6,6,2,9,4,0,10,White matter
2,8,1,6,3,10,6,4,0,10,White matter
8,2,4,3,2,2,7,1,0,3,Layer 4
1,1,4,5,2,10,4,5,0,8,Layer 2-3 lateral
2,3,4,5,5,8,4,2,0,1,Layer 4
8,0,1,4,2,7,6,1,0,7,Layer 6
2,5,2,7,7,10,1,0,0,7,Layer 6
4,1,4,9,3,2,5,9,0,5,Hippocampus
3,9,4,1,2,2,1,1,0,3,Layer 6
8,1,4,9,3,10,5,9,0,3,Hippocampus
2,5,4,1,2,10,3,1,0,3,Layer 5
5,10,4,1,3,8,3,1,0,3,Layer 4
1,1,4,1,3,2,3,1,0,3,Layer 5
3,5,4,1,7,10,1,0,0,7,Layer 6
6,8,4,6,3,10,6,4,0,10,White matter
3,8,1,6,6,3,6,4,0,10,White matter
2,1,4,9,3,1,5,9,0,5,Hippocampus
10,10,4,1,3,8,3,1,0,3,Layer 5
7,5,4,1,7,10,1,0,0,7,Layer 6
9,2,4,4,3,8,9,4,0,10,White matter
7,6,4,6,3,8,0,4,0,6,Ventricle
8,5,4,7,10,10,1,0,0,7,Layer 6
4,3,4,1,2,8,3,1,0,3,Layer 6
5,3,4,3,3,8,4,5,0,2,Layer 2-3 medial
9,6,1,6,3,10,1,4,0,7,White matter
7,5,4,7,7,8,1,0,0,7,Layer 6
2,8,1,6,3,8,6,4,0,10,White matter
4,10,4,1,3,1,3,1,0,3,Layer 5
7,8,1,6,6,3,5,4,0,4,Hippocampus
3,8,4,6,3,6,6,4,0,10,White matter
8,10,3,1,3,10,3,1,0,3,Layer 5
1,4,4,8,3,10,6,4,0,10,White matter
4,10,4,1,2,6,3,1,0,3,Layer 5
1,3,4,5,5,2,7,2,0,1,Layer 4
0,3,4,5,3,8,4,2,0,1,Layer 4
2,5,4,7,7,2,1,0,0,7,Layer 6
1,3,4,1,2,3,3,1,0,3,Layer 5
2,10,4,1,2,8,3,1,0,3,Layer 5
9,1,4,9,2,2,5,9,0,5,Hippocampus
2,3,4,5,5,10,7,2,0,1,Layer 4
3,10,4,1,2,2,3,1,0,3,Layer 4
10,1,4,5,0,2,4,5,0,8,Layer 2-3 medial
8,3,4,5,5,10,4,2,0,8,Layer 3-4
8,8,1,2,2,6,6,4,0,10,White matter
9,1,4,3,2,10,3,5,0,2,Layer 2-3 medial
3,8,4,6,3,8,6,4,0,10,White matter
0,1,4,9,10,8,5,9,0,5,Hippocampus
5,5,4,7,3,6,1,0,0,7,Layer 6
7,1,4,3,3,6,3,5,0,2,Layer 2-3 medial
2,1,4,9,3,10,5,9,0,5,Hippocampus
1,3,4,5,2,2,4,5,0,1,Layer 3-4
3,5,4,7,2,2,1,0,0,7,Layer 6
1,4,4,6,3,10,6,4,0,10,White matter
1,0,1,4,0,7,6,0,0,7,Layer 6
8,0,1,4,0,7,6,1,0,7,Layer 6
1,3,3,5,0,8,4,2,0,1,Layer 4
8,1,3,1,10,2,3,1,0,3,Layer 5
1,3,3,8,0,10,4,2,0,1,Layer 4
4,1,0,3,2,3,3,1,0,2,Layer 2-3 medial
8,1,4,1,2,10,4,5,0,8,Layer 2-3 medial
1,1,0,5,0,8,4,5,0,1,Layer 2-3 medial
4,5,0,1,7,0,1,0,0,7,Layer 6
2,9,4,4,4,10,3,4,0,2,Pia Layer 1
1,3,3,5,0,10,4,2,0,1,Layer 4
10,5,4,7,2,8,1,0,0,7,Layer 6
8,1,4,1,2,10,4,5,0,8,Layer 2-3 medial
6,0,4,0,2,8,5,4,0,10,White matter
10,1,4,3,0,6,3,5,0,2,Layer 2-3 medial
4,1,2,9,2,8,1,1,0,3,Layer 5
0,0,0,9,10,0,5,9,0,5,Hippocampus
10,1,4,1,2,8,4,5,0,8,Layer 2-3 medial
8,10,3,7,7,2,1,0,0,7,Layer 6
1,1,2,7,0,4,1,0,0,7,Layer 6
6,4,4,6,2,2,9,4,0,10,White matter
1,0,1,2,0,8,6,1,0,7,Layer 6
9,5,3,7,2,10,1,0,0,7,Layer 6
10,5,2,7,7,4,1,0,0,7,Layer 6
1,3,0,5,0,8,4,2,0,1,Layer 4
0,0,1,4,0,7,6,1,0,7,Layer 6
4,3,0,3,0,4,7,1,0,1,Layer 2-3 lateral
6,3,0,5,5,8,4,5,0,1,Layer 3-4
7,1,4,3,2,2,3,5,0,2,Layer 2-3 medial
2,5,3,7,2,2,1,0,0,7,Layer 6
8,5,3,7,7,10,1,7,0,7,Layer 6
10,1,4,5,2,8,4,5,0,8,Layer 2-3 medial
0,0,0,10,10,0,5,9,0,5,Hippocampus
7,3,0,5,5,8,4,2,0,1,Layer 3-4
4,4,1,6,2,2,9,4,0,10,White matter
0,5,0,7,6,0,1,0,0,7,Layer 6
4,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
1,1,0,3,0,8,4,5,0,1,Layer 2-3 medial
1,1,4,4,2,10,3,1,0,2,Layer 2-3 lateral
8,1,4,3,0,10,3,1,0,2,Layer 2-3 medial
4,5,4,7,7,8,1,0,0,7,Layer 6
3,3,3,1,0,2,3,1,0,3,Layer 5
4,1,2,1,2,8,1,1,0,3,Layer 5
0,1,0,1,0,4,3,1,0,3,Layer 5
7,1,4,3,2,8,3,1,0,2,Layer 2-3 medial
4,1,0,3,0,10,3,5,0,8,Layer 2-3 lateral
4,2,4,3,8,8,2,4,0,4,Layer 2-3 medial
8,3,4,1,2,3,3,1,0,1,Layer 4
9,6,2,8,4,10,10,4,0,11,White matter
4,1,4,10,2,8,4,1,0,1,Layer 4
1,3,4,5,5,8,4,2,0,1,Layer 4
3,1,4,8,2,2,3,1,0,3,Layer 5
3,1,4,1,0,2,3,1,0,3,Layer 5
5,1,4,1,10,10,3,1,0,3,Layer 5
3,10,3,1,2,2,3,1,0,3,Layer 5
6,6,2,8,6,8,10,4,0,11,White matter
6,2,4,9,2,3,5,1,0,5,Hippocampus
6,6,2,8,10,5,10,4,0,11,White matter
0,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
5,6,2,8,2,10,10,6,0,11,Internal Capsule Caudoputamen
2,3,0,0,0,8,7,1,0,1,Layer 2-3 lateral
3,7,1,4,2,10,2,4,0,4,Pia Layer 1
3,1,4,1,2,2,3,1,0,3,Layer 5
5,6,2,2,2,8,10,4,0,11,White matter
7,6,2,8,2,8,10,4,0,11,White matter
9,6,2,8,6,8,10,6,0,11,Internal Capsule Caudoputamen
5,6,2,6,4,8,10,4,0,11,Internal Capsule Caudoputamen
1,1,4,0,0,0,3,5,0,2,Layer 2-3 medial
6,3,4,3,2,2,4,5,0,2,Layer 2-3 medial
2,3,4,1,10,10,4,2,0,1,Layer 4
3,3,4,3,2,1,7,1,0,8,Layer 2-3 lateral
6,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
4,1,4,3,2,8,4,1,0,1,Layer 4
6,1,0,3,0,8,3,5,0,2,Layer 2-3 medial
7,5,4,7,7,2,1,0,0,7,Layer 6
1,6,2,8,2,8,10,6,0,11,Internal Capsule Caudoputamen
2,4,2,2,2,6,10,4,0,11,Internal Capsule Caudoputamen
1,5,4,1,2,6,3,1,0,3,Layer 5
0,5,2,7,7,8,1,0,0,7,Layer 6
6,1,4,3,2,10,3,1,0,2,Layer 2-3 lateral
4,1,0,3,2,8,3,1,0,2,Layer 2-3 lateral
7,2,4,9,2,3,5,1,0,5,Hippocampus
7,4,1,6,1,7,6,3,0,10,Ventricle
6,6,2,8,6,8,10,4,0,11,Internal Capsule Caudoputamen
2,3,4,2,2,1,7,2,0,1,Layer 4
6,6,2,6,2,8,9,4,0,11,White matter
2,9,4,3,2,2,3,1,0,2,Pia Layer 1
10,1,4,1,0,2,3,1,0,3,Layer 5
3,10,4,1,2,2,3,0,0,3,Layer 6
2,3,4,5,10,10,4,2,0,1,Layer 4
8,1,4,3,2,10,3,5,0,8,Layer 2-3 lateral
1,1,4,3,0,0,3,5,0,2,Layer 2-3 medial
6,1,4,1,2,10,3,1,0,3,Layer 5
8,6,2,8,4,9,10,4,0,11,Internal Capsule Caudoputamen
1,6,2,6,6,8,10,4,0,11,White matter
5,6,2,8,6,5,0,4,0,6,Ventricle
5,6,2,8,4,8,10,10,0,11,White matter
7,6,4,8,2,3,10,6,0,11,Internal Capsule Caudoputamen
1,6,2,6,2,8,10,4,0,11,Internal Capsule Caudoputamen
9,1,4,1,2,10,3,1,0,3,Layer 5
5,1,4,3,10,1,3,5,0,2,Layer 2-3 medial
1,1,4,4,2,8,3,4,0,2,Pia Layer 1
8,7,4,3,2,10,3,4,0,4,Pia Layer 1
2,6,2,8,2,10,10,4,0,11,Internal Capsule Caudoputamen
5,6,2,8,2,2,10,4,0,11,White matter
6,6,2,2,2,6,9,4,0,10,White matter
0,3,4,5,0,1,4,5,0,8,Layer 2-3 medial
4,2,4,9,8,8,2,4,0,4,Layer 2-3 medial
10,3,0,5,5,0,4,2,0,1,Layer 4
8,6,2,8,2,8,9,4,0,10,White matter
2,3,4,5,2,1,7,2,0,1,Layer 4
8,1,4,3,0,6,3,5,0,2,Layer 2-3 medial
5,6,2,6,6,5,0,4,0,6,Ventricle
8,1,3,3,2,10,3,1,0,3,Layer 5
3,1,4,3,2,2,3,5,0,2,Layer 2-3 medial
9,6,2,8,2,1,10,6,0,11,Internal Capsule Caudoputamen
2,1,4,3,0,10,3,5,0,2,Layer 2-3 medial
5,3,3,5,5,3,4,2,0,1,Layer 4
1,3,4,10,0,8,7,2,0,1,Layer 4
6,1,1,3,2,8,3,1,0,2,Layer 2-3 medial
2,3,0,5,0,8,7,1,0,1,Layer 2-3 lateral
10,3,0,0,5,0,4,2,0,1,Layer 4
9,6,2,8,2,10,10,6,0,11,Internal Capsule Caudoputamen
1,2,1,3,2,6,2,4,0,4,Pia Layer 1
8,10,4,1,2,6,3,1,0,3,Layer 6
10,1,4,3,2,8,3,1,0,2,Layer 2-3 medial
7,2,1,4,4,7,2,4,0,4,Hippocampus
6,6,2,8,10,5,10,4,0,11,White matter
4,6,2,6,9,8,10,4,0,11,White matter
2,10,4,1,10,2,3,1,0,1,Layer 4
5,6,4,8,2,1,10,4,0,11,White matter
5,1,4,3,2,10,3,5,0,2,Layer 2-3 lateral
6,1,4,1,2,10,3,1,0,3,Layer 5
9,10,4,7,10,2,1,1,0,7,Layer 6
1,3,4,5,0,8,7,2,0,1,Layer 4
8,3,4,5,5,6,7,2,0,1,Layer 4
6,1,4,0,2,10,3,1,0,2,Layer 2-3 lateral
9,1,4,1,10,1,3,1,0,3,Layer 5
7,3,4,10,5,1,8,2,0,1,Layer 4
6,3,4,1,10,1,3,1,0,1,Layer 4
3,3,4,1,5,1,4,2,0,1,Layer 4
6,3,4,5,5,1,4,2,0,1,Layer 4
2,1,4,3,0,1,4,5,0,8,Layer 2-3 medial
3,1,1,3,10,2,3,5,0,2,Layer 2-3 medial
7,3,4,5,10,1,4,2,0,1,Layer 4
7,1,4,9,3,1,5,9,0,5,Hippocampus
3,1,4,5,0,1,4,5,0,1,Layer 2-3 medial
9,10,4,1,10,1,5,9,0,5,Hippocampus
6,3,4,5,2,1,7,2,0,1,Layer 4
2,3,4,5,10,1,4,2,0,1,Layer 4
5,1,4,3,2,1,3,5,0,2,Layer 2-3 medial
9,3,4,5,0,2,7,2,0,1,Layer 4
5,0,3,8,10,1,3,4,0,2,Pia Layer 1
7,10,4,1,10,1,7,1,0,1,Layer 5
2,10,4,1,2,1,3,1,0,3,Layer 6
6,1,4,9,10,1,2,9,0,4,Hippocampus
9,10,3,7,10,10,1,0,0,7,Layer 6
9,10,4,1,10,1,5,9,0,5,Hippocampus
7,1,4,4,2,1,6,4,0,10,Hippocampus
5,10,4,5,10,1,7,2,0,3,Layer 4
8,10,4,1,10,1,3,1,0,1,Layer 4
7,3,4,5,10,1,4,2,0,1,Layer 4
2,3,0,5,0,1,4,5,0,1,Layer 2-3 medial
0,6,4,2,2,1,10,4,0,11,White matter
7,10,4,1,2,2,3,1,0,3,Layer 6
9,1,4,1,10,1,5,9,0,5,Hippocampus
7,3,4,5,10,1,4,2,0,1,Layer 4
6,3,4,5,2,1,7,2,0,1,Layer 4
6,10,4,4,2,1,0,4,0,6,Ventricle
8,5,4,7,2,1,1,0,0,7,Layer 6
3,8,1,6,6,1,6,4,0,10,Layer 6
4,3,4,1,2,1,7,1,0,3,Layer 4
9,1,4,9,10,1,5,9,0,5,Hippocampus
2,10,4,1,2,1,3,1,0,3,Layer 5
3,3,4,5,2,10,4,2,0,1,Layer 4
4,1,4,1,2,1,3,1,0,3,Layer 4
0,1,2,9,10,3,5,9,0,5,Hippocampus
6,3,4,5,0,1,4,2,0,1,Layer 3-4
10,1,4,3,10,1,4,1,0,1,Layer 4
2,10,4,1,2,1,3,1,0,3,Layer 5
6,3,4,5,10,1,3,2,0,1,Layer 4
0,1,4,3,2,3,3,5,0,2,Layer 2-3 medial
8,3,3,5,5,1,4,2,0,1,Layer 4
8,10,4,1,3,1,3,1,0,3,Layer 5
8,1,4,9,10,2,5,9,0,5,Hippocampus
5,3,4,5,2,2,7,2,0,1,Layer 4
2,3,0,10,0,1,4,5,0,1,Layer 2-3 medial
7,3,4,5,5,1,8,2,0,1,Layer 4
5,3,4,5,5,1,7,2,0,1,Layer 4
7,1,4,9,10,1,2,1,0,4,Hippocampus
