BayesSpace,BASS,BANKSY,SCAN-IT,CCST,STAGATE,GraphST,SEDR,STINR,SIGHT,ground_truth
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,7,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
4,5,7,1,7,0,1,4,6,0,BST
0,5,0,1,7,0,0,4,6,0,BST
0,5,0,1,7,0,0,4,6,0,BST
0,5,2,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
2,5,4,1,7,0,0,4,6,0,BST
2,5,4,1,7,0,0,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
2,5,10,1,7,0,0,4,6,0,BST
0,5,0,1,7,0,1,4,6,0,BST
0,5,0,1,7,0,1,4,1,0,BST
0,5,0,1,7,0,0,4,1,0,BST
0,5,4,1,7,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,7,0,1,4,6,0,BST
2,5,4,1,3,0,1,4,6,0,BST
7,5,9,1,7,0,1,4,6,0,BST
7,5,9,1,3,0,1,4,6,0,BST
5,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,1,0,BST
1,5,8,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,1,0,BST
1,5,8,1,3,0,1,4,6,0,BST
6,5,1,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
1,5,8,1,3,0,1,4,1,0,BST
5,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,1,0,BST
2,5,4,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,10,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
2,5,4,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,1,0,BST
5,5,0,1,3,0,1,4,1,0,BST
5,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
2,5,4,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
1,5,8,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
4,5,7,1,3,0,1,4,6,0,BST
5,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,0,4,6,0,BST
6,5,1,1,3,0,1,4,6,0,BST
2,5,4,1,3,0,0,4,1,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,0,4,1,0,BST
2,5,4,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
4,5,7,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,1,0,BST
6,5,1,1,3,0,1,4,6,0,BST
1,5,8,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
7,5,0,1,3,0,1,4,6,0,BST
2,5,4,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
6,5,1,1,3,0,1,4,6,0,BST
0,5,10,1,3,0,1,4,6,0,BST
1,5,8,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
6,5,1,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
2,5,4,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,6,0,BST
2,5,4,1,3,0,1,4,6,0,BST
0,5,0,1,3,0,0,4,1,0,BST
0,5,0,1,3,0,0,4,1,0,BST
0,5,0,1,3,0,1,4,6,0,BST
5,5,0,1,3,0,0,4,1,0,BST
2,5,4,1,3,0,0,4,6,0,BST
0,5,0,1,3,0,1,4,6,0,BST
6,5,1,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,1,0,BST
2,5,4,1,3,0,1,4,1,0,BST
4,5,7,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,1,0,BST
2,5,4,1,3,0,1,4,1,0,BST
1,5,8,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,1,0,BST
6,5,1,1,3,0,1,4,2,0,BST
0,5,0,1,3,0,1,4,1,0,BST
6,5,1,1,3,0,1,4,2,0,BST
0,5,0,1,3,0,1,4,1,0,BST
1,5,8,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,2,0,BST
0,5,0,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,1,4,2,0,BST
0,5,0,1,3,0,1,4,1,0,BST
0,5,1,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,0,4,2,0,BST
0,5,0,1,3,0,1,4,1,0,BST
7,5,9,1,3,2,0,4,2,0,BST
0,5,0,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,0,4,1,0,BST
4,5,7,1,3,2,0,4,2,0,fx
0,5,0,1,3,0,0,4,2,0,BST
0,5,0,1,3,0,0,4,1,0,BST
5,5,0,1,3,0,0,4,1,0,BST
6,5,1,1,3,0,0,4,1,0,BST
6,5,1,1,3,0,0,4,1,0,BST
0,5,0,1,3,0,0,4,1,0,BST
6,5,1,1,3,0,0,4,1,0,BST
7,5,9,1,3,2,0,4,2,0,BST
6,5,1,1,3,0,0,4,1,0,BST
6,5,10,1,3,2,0,2,1,4,BST
6,5,0,1,3,0,0,4,1,0,BST
7,5,1,1,3,0,0,2,1,0,BST
7,5,9,1,3,2,0,2,1,0,BST
0,7,1,3,3,2,0,7,2,4,fx
0,5,0,1,3,0,1,4,2,0,BST
1,5,8,1,3,0,1,4,1,0,BST
6,5,1,1,3,0,1,4,1,0,BST
5,5,0,1,3,0,0,4,2,0,BST
0,5,0,1,3,0,0,4,2,0,BST
6,5,1,1,3,0,1,4,1,0,BST
6,7,1,1,3,2,0,2,2,0,fx
0,5,0,1,3,0,0,4,1,0,BST
1,7,10,3,3,2,0,2,2,4,fx
0,5,0,1,3,0,1,4,1,0,BST
2,5,4,1,3,0,1,4,2,0,BST
0,5,0,1,3,0,1,4,2,0,BST
2,5,4,1,3,0,1,4,1,0,BST
5,5,0,1,3,0,1,4,1,0,BST
0,5,0,1,3,0,0,4,1,0,BST
1,5,8,1,3,2,0,4,1,0,BST
0,5,0,1,3,0,0,4,1,0,BST
0,5,0,1,3,0,0,4,1,0,BST
0,5,10,1,3,2,0,2,1,4,BST
0,5,0,1,3,0,1,4,1,0,BST
6,5,0,1,3,0,1,4,1,0,BST
0,5,1,1,3,0,1,4,1,0,BST
6,5,10,1,3,0,1,4,1,0,BST
6,5,1,1,3,0,1,4,1,0,BST
0,5,1,1,3,0,0,4,1,0,BST
2,7,4,1,3,2,0,2,2,0,fx
4,7,7,3,3,2,0,2,2,4,fx
6,7,1,1,3,2,0,2,1,0,BST
2,7,4,1,3,2,0,2,1,0,BST
2,7,4,3,3,2,0,2,4,4,fx
5,5,0,1,3,2,0,2,4,4,fx
6,7,1,3,3,2,0,2,4,4,fx
2,7,4,1,3,2,0,2,1,4,BST
4,7,7,3,3,2,0,2,4,4,fx
2,7,4,3,3,2,0,2,4,4,fx
1,2,8,3,3,2,0,2,4,4,fx
1,7,8,1,3,2,0,2,4,4,fx
6,7,1,3,3,2,0,2,4,4,fx
6,7,1,3,3,2,0,2,4,4,fx
1,7,8,3,3,2,0,2,4,4,fx
2,7,4,3,3,2,0,2,4,4,fx
6,7,1,3,3,2,0,2,4,4,fx
1,7,8,3,3,2,0,2,4,4,fx
6,7,1,3,3,2,0,2,4,4,fx
2,7,4,3,3,2,0,2,4,4,fx
1,7,8,3,3,6,0,2,4,4,fx
4,7,7,7,3,6,0,6,4,4,fx
2,7,4,3,3,6,0,2,4,4,fx
1,7,8,3,3,6,0,2,4,4,fx
2,7,4,7,3,6,0,2,4,4,fx
4,7,7,3,3,6,0,2,4,4,fx
2,7,4,3,3,6,0,2,4,4,fx
4,7,7,7,3,6,0,6,4,4,fx
1,7,7,7,3,6,0,6,4,4,fx
4,7,7,7,3,6,0,6,4,4,fx
4,7,7,7,3,6,3,6,4,4,fx
4,7,7,7,3,6,0,6,4,4,fx
2,7,4,7,3,6,0,2,4,4,fx
4,7,7,7,3,6,3,6,4,4,fx
4,7,7,7,3,6,0,6,4,4,fx
4,7,7,7,3,6,3,6,4,4,fx
4,7,7,7,3,6,3,6,4,4,fx
6,7,1,7,3,2,0,2,4,4,fx
2,7,4,7,3,6,0,2,4,4,fx
4,7,7,7,3,6,3,6,4,4,fx
2,7,4,7,3,6,3,2,4,4,fx
4,7,7,7,3,6,3,6,4,4,fx
0,7,1,3,3,2,0,2,4,4,fx
7,7,9,7,3,6,3,6,4,4,fx
4,7,7,7,3,6,3,6,4,4,fx
6,7,1,3,3,2,0,2,4,4,fx
